Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Origin Factory,Sales,Units,Gross Profit,Cost
2805,ORD-2023-12805,2023-08-23,2023-08-29,Standard Class,CUST-876,United States,City_39,State_7,84336,Candy,East,PROD-008,Lollipops,Wicked Choccy's,105.63,110,50.63,55.0
2806,ORD-2023-12806,2023-09-08,2023-09-09,Second Class,CUST-704,United States,City_21,State_9,93222,Nuts,South,PROD-001,Chocolate Almonds,Secret Factory,2029.69,474,844.69,1185.0
2807,ORD-2023-12807,2023-02-02,2023-02-08,Standard Class,CUST-672,United States,City_23,State_4,56445,Chocolate,West,PROD-006,Dark Chocolate Truffles,Lot's O' Nuts,1919.88,225,794.88,1125.0
2808,ORD-2023-12808,2023-06-25,2023-06-26,First Class,CUST-675,United States,City_7,State_10,37488,Nuts,East,PROD-001,Chocolate Almonds,Wicked Choccy's,130.56,21,78.06,52.5
2809,ORD-2023-12809,2023-08-26,2023-08-31,Second Class,CUST-800,United States,City_44,State_8,39333,Chocolate,East,PROD-006,Dark Chocolate Truffles,Wicked Choccy's,2988.14,315,1413.14,1575.0
2810,ORD-2023-12810,2023-02-10,2023-02-15,Second Class,CUST-202,United States,City_8,State_5,41326,Candy,Central,PROD-008,Lollipops,The Other Factory,539.71,418,330.71,209.0
2811,ORD-2023-12811,2023-03-27,2023-04-02,First Class,CUST-571,United States,City_17,State_5,82267,Chocolate,East,PROD-006,Dark Chocolate Truffles,The Other Factory,2189.73,215,1114.73,1075.0
2812,ORD-2023-12812,2023-02-26,2023-03-01,First Class,CUST-472,United States,City_32,State_8,79275,Nuts,West,PROD-007,Cashew Clusters,Secret Factory,2295.63,364,839.63,1456.0
2813,ORD-2023-12813,2023-05-30,2023-06-04,First Class,CUST-365,United States,City_41,State_14,15371,Chocolate,Central,PROD-004,Peanut Butter Cups,The Other Factory,1627.17,185,1072.17,555.0
2814,ORD-2023-12814,2023-02-18,2023-02-20,First Class,CUST-411,United States,City_23,State_12,50981,Nuts,West,PROD-010,Pistachios,Lot's O' Nuts,498.36,50,273.36,225.0
2815,ORD-2023-12815,2023-03-11,2023-03-17,Same Day,CUST-965,United States,City_7,State_14,69720,Chocolate,East,PROD-004,Peanut Butter Cups,Secret Factory,1345.46,252,589.46,756.0
2816,ORD-2023-12816,2023-07-17,2023-07-21,First Class,CUST-243,United States,City_6,State_11,72341,Chocolate,South,PROD-004,Peanut Butter Cups,Wicked Choccy's,521.4,58,347.4,174.0
2817,ORD-2023-12817,2023-05-12,2023-05-15,Same Day,CUST-871,United States,City_28,State_1,77331,Chocolate,West,PROD-006,Dark Chocolate Truffles,Secret Factory,3816.71,462,1506.71,2310.0
2818,ORD-2023-12818,2023-07-20,2023-07-26,Same Day,CUST-736,United States,City_4,State_14,84844,Candy,East,PROD-005,Jelly Beans,The Other Factory,207.64,91,71.14,136.5
2819,ORD-2023-12819,2023-01-11,2023-01-18,Second Class,CUST-733,United States,City_39,State_11,19667,Chocolate,South,PROD-004,Peanut Butter Cups,Lot's O' Nuts,3435.53,414,2193.53,1242.0
2820,ORD-2023-12820,2023-06-21,2023-06-24,First Class,CUST-838,United States,City_40,State_19,80759,Nuts,East,PROD-007,Cashew Clusters,Secret Factory,267.12,26,163.12,104.0
2821,ORD-2023-12821,2023-04-27,2023-04-29,Same Day,CUST-277,United States,City_49,State_7,46752,Candy,South,PROD-003,Sour Worms,Wicked Choccy's,1252.22,356,789.42,462.8
2822,ORD-2023-12822,2023-09-15,2023-09-22,First Class,CUST-192,United States,City_43,State_10,95224,Chocolate,East,PROD-004,Peanut Butter Cups,The Other Factory,1548.62,186,990.62,558.0
2823,ORD-2023-12823,2023-11-08,2023-11-10,First Class,CUST-404,United States,City_24,State_2,99066,Candy,West,PROD-003,Sour Worms,Lot's O' Nuts,1034.39,427,479.29,555.1
2824,ORD-2023-12824,2023-02-24,2023-03-02,Second Class,CUST-582,United States,City_24,State_12,67876,Candy,West,PROD-003,Sour Worms,The Other Factory,332.92,136,156.12,176.8
2825,ORD-2023-12825,2023-02-26,2023-03-05,Standard Class,CUST-704,United States,City_2,State_10,92406,Nuts,West,PROD-007,Cashew Clusters,Secret Factory,3011.25,377,1503.25,1508.0
2826,ORD-2023-12826,2023-11-28,2023-12-04,Second Class,CUST-729,United States,City_24,State_8,21082,Candy,East,PROD-005,Jelly Beans,Wicked Choccy's,457.97,163,213.47,244.5
2827,ORD-2023-12827,2023-03-02,2023-03-06,Same Day,CUST-428,United States,City_2,State_14,29277,Nuts,South,PROD-001,Chocolate Almonds,Wicked Choccy's,2198.92,357,1306.42,892.5
2828,ORD-2023-12828,2023-07-19,2023-07-26,Second Class,CUST-447,United States,City_5,State_15,38000,Nuts,South,PROD-010,Pistachios,Lot's O' Nuts,5678.28,472,3554.28,2124.0
2829,ORD-2023-12829,2023-03-14,2023-03-20,Same Day,CUST-861,United States,City_4,State_17,74116,Candy,East,PROD-003,Sour Worms,The Other Factory,1133.3,360,665.3,468.0
2830,ORD-2023-12830,2023-02-20,2023-02-27,Second Class,CUST-506,United States,City_37,State_3,52239,Chocolate,West,PROD-004,Peanut Butter Cups,The Other Factory,2183.1,313,1244.1,939.0
2831,ORD-2023-12831,2023-09-05,2023-09-06,Same Day,CUST-467,United States,City_9,State_19,77350,Candy,South,PROD-008,Lollipops,Wicked Choccy's,90.42,68,56.42,34.0
2832,ORD-2023-12832,2023-11-26,2023-11-29,Same Day,CUST-709,United States,City_48,State_20,20613,Candy,East,PROD-008,Lollipops,Secret Factory,160.54,159,81.04,79.5
2833,ORD-2023-12833,2023-05-21,2023-05-25,First Class,CUST-928,United States,City_12,State_1,27161,Chocolate,East,PROD-006,Dark Chocolate Truffles,Wicked Choccy's,1355.94,172,495.94,860.0
2834,ORD-2023-12834,2023-10-12,2023-10-16,Same Day,CUST-318,United States,City_48,State_10,93617,Nuts,West,PROD-007,Cashew Clusters,The Other Factory,2004.31,323,712.31,1292.0
2835,ORD-2023-12835,2023-09-15,2023-09-17,First Class,CUST-506,United States,City_4,State_8,95009,Chocolate,West,PROD-006,Dark Chocolate Truffles,Lot's O' Nuts,2331.41,214,1261.41,1070.0
2836,ORD-2023-12836,2023-05-20,2023-05-25,Second Class,CUST-570,United States,City_44,State_12,49006,Nuts,East,PROD-001,Chocolate Almonds,Sugar Shack,1377.36,218,832.36,545.0
2837,ORD-2023-12837,2023-08-06,2023-08-15,Second Class,CUST-145,United States,City_5,State_8,82018,Candy,West,PROD-002,Gummy Bears,The Other Factory,777.48,287,433.08,344.4
2838,ORD-2023-12838,2023-01-25,2023-02-03,Standard Class,CUST-202,United States,City_16,State_8,46807,Candy,West,PROD-003,Sour Worms,Secret Factory,1556.4,456,963.6,592.8
2839,ORD-2023-12839,2023-03-23,2023-03-26,First Class,CUST-340,United States,City_35,State_18,32158,Nuts,East,PROD-007,Cashew Clusters,Lot's O' Nuts,517.51,86,173.51,344.0
2840,ORD-2023-12840,2023-10-09,2023-10-13,Standard Class,CUST-848,United States,City_5,State_13,78546,Chocolate,West,PROD-006,Dark Chocolate Truffles,Wicked Choccy's,3483.23,388,1543.23,1940.0
2841,ORD-2023-12841,2023-01-05,2023-01-08,Same Day,CUST-792,United States,City_43,State_3,95001,Candy,West,PROD-002,Gummy Bears,Secret Factory,362.54,131,205.34,157.2
2842,ORD-2023-12842,2023-08-27,2023-09-02,Standard Class,CUST-823,United States,City_20,State_16,66152,Candy,South,PROD-008,Lollipops,Wicked Choccy's,445.16,393,248.66,196.5
2843,ORD-2023-12843,2023-01-12,2023-01-19,Standard Class,CUST-363,United States,City_45,State_4,16600,Candy,East,PROD-008,Lollipops,Wicked Choccy's,161.79,191,66.29,95.5
2844,ORD-2023-12844,2023-08-11,2023-08-19,Standard Class,CUST-473,United States,City_2,State_18,89515,Candy,South,PROD-008,Lollipops,Lot's O' Nuts,126.58,133,60.08,66.5
2845,ORD-2023-12845,2023-08-23,2023-08-27,Second Class,CUST-182,United States,City_49,State_4,86564,Chocolate,West,PROD-006,Dark Chocolate Truffles,Lot's O' Nuts,149.09,13,84.09,65.0
2846,ORD-2023-12846,2023-07-05,2023-07-07,First Class,CUST-530,United States,City_39,State_16,28581,Candy,Central,PROD-002,Gummy Bears,The Other Factory,494.52,142,324.12,170.4
2847,ORD-2023-12847,2023-07-19,2023-07-20,First Class,CUST-290,United States,City_30,State_14,75341,Nuts,Central,PROD-010,Pistachios,Secret Factory,3243.48,431,1303.98,1939.5
2848,ORD-2023-12848,2023-12-17,2023-12-19,Same Day,CUST-873,United States,City_44,State_17,75598,Candy,South,PROD-002,Gummy Bears,Wicked Choccy's,853.99,425,343.99,510.0
2849,ORD-2023-12849,2023-10-27,2023-11-01,Second Class,CUST-237,United States,City_48,State_13,60027,Nuts,South,PROD-007,Cashew Clusters,Wicked Choccy's,1605.31,191,841.31,764.0
2850,ORD-2023-12850,2023-07-10,2023-07-18,Standard Class,CUST-569,United States,City_7,State_7,81364,Candy,West,PROD-008,Lollipops,The Other Factory,219.68,196,121.68,98.0
2851,ORD-2023-12851,2023-03-26,2023-03-31,Standard Class,CUST-803,United States,City_42,State_10,97453,Chocolate,Central,PROD-009,Caramel Squares,Secret Factory,1833.47,383,761.07,1072.4
2852,ORD-2023-12852,2023-07-20,2023-07-24,First Class,CUST-606,United States,City_28,State_7,38627,Nuts,Central,PROD-007,Cashew Clusters,Lot's O' Nuts,3837.15,463,1985.15,1852.0
2853,ORD-2023-12853,2023-08-23,2023-08-29,Standard Class,CUST-800,United States,City_20,State_6,92078,Nuts,East,PROD-001,Chocolate Almonds,Sugar Shack,1487.8,223,930.3,557.5
2854,ORD-2023-12854,2023-09-19,2023-09-21,First Class,CUST-506,United States,City_35,State_14,37159,Candy,West,PROD-002,Gummy Bears,Sugar Shack,252.36,126,101.16,151.2
2855,ORD-2023-12855,2023-05-09,2023-05-16,Standard Class,CUST-651,United States,City_37,State_13,87746,Nuts,South,PROD-007,Cashew Clusters,Sugar Shack,1638.87,208,806.87,832.0
2856,ORD-2023-12856,2023-07-13,2023-07-19,Second Class,CUST-336,United States,City_1,State_1,46477,Chocolate,East,PROD-009,Caramel Squares,Secret Factory,1911.63,292,1094.03,817.6
2857,ORD-2023-12857,2023-07-25,2023-07-30,Second Class,CUST-963,United States,City_6,State_12,85583,Chocolate,South,PROD-009,Caramel Squares,Wicked Choccy's,1973.77,383,901.37,1072.4
2858,ORD-2023-12858,2023-09-05,2023-09-09,Second Class,CUST-437,United States,City_39,State_8,46721,Candy,East,PROD-003,Sour Worms,Wicked Choccy's,1006.46,488,372.06,634.4
2859,ORD-2023-12859,2023-07-13,2023-07-22,Standard Class,CUST-248,United States,City_38,State_4,20742,Candy,Central,PROD-002,Gummy Bears,Lot's O' Nuts,1359.52,390,891.52,468.0
2860,ORD-2023-12860,2023-09-20,2023-09-26,Second Class,CUST-227,United States,City_34,State_7,12676,Chocolate,West,PROD-009,Caramel Squares,Secret Factory,484.13,90,232.13,252.0
2861,ORD-2023-12861,2023-12-23,2023-12-28,Same Day,CUST-510,United States,City_42,State_2,72974,Candy,East,PROD-002,Gummy Bears,The Other Factory,982.77,308,613.17,369.6
2862,ORD-2023-12862,2023-05-26,2023-05-27,Same Day,CUST-739,United States,City_39,State_2,51382,Chocolate,Central,PROD-006,Dark Chocolate Truffles,Secret Factory,3716.93,307,2181.93,1535.0
2863,ORD-2023-12863,2023-03-05,2023-03-05,Same Day,CUST-974,United States,City_27,State_11,64723,Candy,East,PROD-003,Sour Worms,Wicked Choccy's,164.63,66,78.83,85.8
2864,ORD-2023-12864,2023-01-05,2023-01-16,Standard Class,CUST-316,United States,City_41,State_11,63265,Chocolate,East,PROD-006,Dark Chocolate Truffles,The Other Factory,1865.85,231,710.85,1155.0
2865,ORD-2023-12865,2023-02-18,2023-02-25,Second Class,CUST-475,United States,City_23,State_15,33331,Chocolate,South,PROD-004,Peanut Butter Cups,Lot's O' Nuts,689.64,96,401.64,288.0
2866,ORD-2023-12866,2023-11-08,2023-11-13,First Class,CUST-674,United States,City_33,State_3,21623,Nuts,South,PROD-007,Cashew Clusters,Lot's O' Nuts,1607.65,220,727.65,880.0
2867,ORD-2023-12867,2023-09-29,2023-09-29,Same Day,CUST-148,United States,City_8,State_7,94279,Nuts,East,PROD-010,Pistachios,Wicked Choccy's,3898.2,495,1670.7,2227.5
2868,ORD-2023-12868,2023-09-10,2023-09-13,Same Day,CUST-799,United States,City_45,State_6,25062,Nuts,East,PROD-001,Chocolate Almonds,Secret Factory,837.91,188,367.91,470.0
2869,ORD-2023-12869,2023-03-03,2023-03-03,Same Day,CUST-178,United States,City_31,State_20,79059,Nuts,West,PROD-007,Cashew Clusters,Wicked Choccy's,4630.7,420,2950.7,1680.0
2870,ORD-2023-12870,2023-06-08,2023-06-17,Standard Class,CUST-157,United States,City_16,State_16,98153,Chocolate,East,PROD-006,Dark Chocolate Truffles,Sugar Shack,4349.57,362,2539.57,1810.0
2871,ORD-2023-12871,2023-07-10,2023-07-13,First Class,CUST-615,United States,City_15,State_11,65194,Candy,Central,PROD-003,Sour Worms,The Other Factory,949.2,274,593.0,356.2
2872,ORD-2023-12872,2023-09-04,2023-09-13,Second Class,CUST-850,United States,City_14,State_20,92852,Chocolate,East,PROD-004,Peanut Butter Cups,The Other Factory,2560.1,445,1225.1,1335.0
2873,ORD-2023-12873,2023-02-24,2023-02-24,First Class,CUST-171,United States,City_39,State_6,52293,Candy,Central,PROD-003,Sour Worms,Wicked Choccy's,825.32,234,521.12,304.2
2874,ORD-2023-12874,2023-08-04,2023-08-06,Same Day,CUST-208,United States,City_46,State_6,34624,Chocolate,Central,PROD-009,Caramel Squares,Lot's O' Nuts,2323.39,469,1010.19,1313.2
2875,ORD-2023-12875,2023-04-30,2023-04-30,Same Day,CUST-466,United States,City_17,State_4,37251,Nuts,East,PROD-007,Cashew Clusters,Lot's O' Nuts,2896.0,302,1688.0,1208.0
2876,ORD-2023-12876,2023-02-18,2023-02-20,Second Class,CUST-894,United States,City_4,State_20,41766,Chocolate,Central,PROD-009,Caramel Squares,Sugar Shack,992.18,170,516.18,476.0
2877,ORD-2023-12877,2023-11-15,2023-11-15,First Class,CUST-538,United States,City_45,State_10,57495,Nuts,South,PROD-001,Chocolate Almonds,Secret Factory,204.26,33,121.76,82.5
2878,ORD-2023-12878,2023-11-19,2023-11-22,Second Class,CUST-132,United States,City_36,State_20,89344,Nuts,South,PROD-010,Pistachios,The Other Factory,1964.45,152,1280.45,684.0
2879,ORD-2023-12879,2023-11-22,2023-11-26,Same Day,CUST-436,United States,City_42,State_3,64858,Candy,South,PROD-003,Sour Worms,Lot's O' Nuts,1501.61,407,972.51,529.1
2880,ORD-2023-12880,2023-04-16,2023-04-26,Standard Class,CUST-581,United States,City_13,State_14,69352,Nuts,East,PROD-007,Cashew Clusters,The Other Factory,1413.35,120,933.35,480.0
2881,ORD-2023-12881,2023-09-03,2023-09-08,Standard Class,CUST-400,United States,City_1,State_6,50059,Nuts,West,PROD-001,Chocolate Almonds,Secret Factory,1591.21,346,726.21,865.0
2882,ORD-2023-12882,2023-02-18,2023-02-18,First Class,CUST-910,United States,City_47,State_8,18038,Candy,West,PROD-003,Sour Worms,Wicked Choccy's,1141.25,362,670.65,470.6
2883,ORD-2023-12883,2023-08-11,2023-08-13,Second Class,CUST-114,United States,City_7,State_18,23091,Nuts,West,PROD-007,Cashew Clusters,Wicked Choccy's,1334.71,170,654.71,680.0
2884,ORD-2023-12884,2023-06-01,2023-06-04,Second Class,CUST-993,United States,City_18,State_5,97739,Candy,Central,PROD-005,Jelly Beans,Sugar Shack,1770.38,399,1171.88,598.5
2885,ORD-2023-12885,2023-07-08,2023-07-09,Second Class,CUST-415,United States,City_29,State_14,56011,Nuts,Central,PROD-001,Chocolate Almonds,Wicked Choccy's,82.76,13,50.26,32.5
2886,ORD-2023-12886,2023-06-22,2023-07-01,Standard Class,CUST-108,United States,City_40,State_19,47356,Candy,South,PROD-002,Gummy Bears,Lot's O' Nuts,798.66,223,531.06,267.6
2887,ORD-2023-12887,2023-04-09,2023-04-10,First Class,CUST-823,United States,City_5,State_7,71270,Candy,South,PROD-002,Gummy Bears,Sugar Shack,905.94,327,513.54,392.4
2888,ORD-2023-12888,2023-06-03,2023-06-07,Second Class,CUST-195,United States,City_44,State_20,17314,Nuts,Central,PROD-001,Chocolate Almonds,Sugar Shack,2180.93,439,1083.43,1097.5
2889,ORD-2023-12889,2023-12-08,2023-12-15,Standard Class,CUST-172,United States,City_2,State_7,51721,Chocolate,South,PROD-009,Caramel Squares,Wicked Choccy's,3603.9,471,2285.1,1318.8
2890,ORD-2023-12890,2023-10-23,2023-10-26,Second Class,CUST-136,United States,City_41,State_6,41701,Nuts,Central,PROD-007,Cashew Clusters,Sugar Shack,3737.36,313,2485.36,1252.0
2891,ORD-2023-12891,2023-10-26,2023-10-26,Same Day,CUST-533,United States,City_39,State_6,32004,Candy,South,PROD-008,Lollipops,Secret Factory,506.89,349,332.39,174.5
2892,ORD-2023-12892,2023-10-03,2023-10-05,Second Class,CUST-356,United States,City_6,State_3,91934,Nuts,West,PROD-010,Pistachios,Sugar Shack,1520.19,206,593.19,927.0
2893,ORD-2023-12893,2023-06-06,2023-06-11,Second Class,CUST-746,United States,City_10,State_10,10288,Chocolate,East,PROD-009,Caramel Squares,Wicked Choccy's,397.96,74,190.76,207.2
2894,ORD-2023-12894,2023-05-19,2023-05-25,Second Class,CUST-925,United States,City_20,State_17,80621,Nuts,West,PROD-007,Cashew Clusters,Secret Factory,1565.39,219,689.39,876.0
2895,ORD-2023-12895,2023-04-17,2023-04-18,First Class,CUST-855,United States,City_34,State_13,67170,Nuts,West,PROD-010,Pistachios,Wicked Choccy's,2322.69,251,1193.19,1129.5
2896,ORD-2023-12896,2023-07-05,2023-07-11,Same Day,CUST-391,United States,City_16,State_18,33146,Nuts,East,PROD-010,Pistachios,Sugar Shack,3694.86,425,1782.36,1912.5
2897,ORD-2023-12897,2023-06-25,2023-06-28,First Class,CUST-309,United States,City_22,State_1,85709,Nuts,West,PROD-007,Cashew Clusters,The Other Factory,173.97,20,93.97,80.0
2898,ORD-2023-12898,2023-09-03,2023-09-07,First Class,CUST-108,United States,City_16,State_19,65957,Chocolate,Central,PROD-006,Dark Chocolate Truffles,Wicked Choccy's,5396.37,441,3191.37,2205.0
2899,ORD-2023-12899,2023-04-18,2023-04-20,First Class,CUST-959,United States,City_31,State_13,53009,Nuts,Central,PROD-010,Pistachios,Secret Factory,1891.11,175,1103.61,787.5
2900,ORD-2023-12900,2023-10-09,2023-10-15,Standard Class,CUST-138,United States,City_49,State_19,87162,Nuts,South,PROD-001,Chocolate Almonds,Sugar Shack,1247.96,277,555.46,692.5
2901,ORD-2023-12901,2023-04-19,2023-04-20,Same Day,CUST-391,United States,City_48,State_20,94548,Chocolate,West,PROD-006,Dark Chocolate Truffles,Sugar Shack,4665.66,488,2225.66,2440.0
2902,ORD-2023-12902,2023-08-19,2023-08-19,Same Day,CUST-693,United States,City_17,State_15,12149,Nuts,South,PROD-007,Cashew Clusters,Secret Factory,2871.58,311,1627.58,1244.0
2903,ORD-2023-12903,2023-08-10,2023-08-18,Standard Class,CUST-966,United States,City_17,State_20,67712,Nuts,South,PROD-007,Cashew Clusters,Lot's O' Nuts,1949.46,309,713.46,1236.0
2904,ORD-2023-12904,2023-09-26,2023-09-29,Second Class,CUST-833,United States,City_29,State_4,54134,Candy,East,PROD-002,Gummy Bears,Lot's O' Nuts,462.32,143,290.72,171.6
2905,ORD-2023-12905,2023-08-10,2023-08-10,Same Day,CUST-768,United States,City_22,State_3,81148,Nuts,Central,PROD-007,Cashew Clusters,Secret Factory,3038.72,382,1510.72,1528.0
2906,ORD-2023-12906,2023-07-16,2023-07-26,Standard Class,CUST-367,United States,City_37,State_6,36792,Chocolate,East,PROD-009,Caramel Squares,Secret Factory,1822.09,261,1091.29,730.8
2907,ORD-2023-12907,2023-10-22,2023-10-23,Same Day,CUST-384,United States,City_21,State_1,94634,Candy,Central,PROD-005,Jelly Beans,Wicked Choccy's,818.51,274,407.51,411.0
2908,ORD-2023-12908,2023-09-06,2023-09-07,Second Class,CUST-238,United States,City_46,State_9,33323,Chocolate,South,PROD-006,Dark Chocolate Truffles,Secret Factory,1818.83,185,893.83,925.0
2909,ORD-2023-12909,2023-12-26,2023-12-30,Same Day,CUST-439,United States,City_29,State_4,49408,Chocolate,East,PROD-009,Caramel Squares,Secret Factory,1893.96,284,1098.76,795.2
2910,ORD-2023-12910,2023-12-16,2023-12-23,Standard Class,CUST-431,United States,City_46,State_16,66076,Nuts,Central,PROD-001,Chocolate Almonds,Wicked Choccy's,2089.06,449,966.56,1122.5
2911,ORD-2023-12911,2023-11-19,2023-11-24,Standard Class,CUST-355,United States,City_34,State_10,85100,Candy,Central,PROD-003,Sour Worms,Secret Factory,755.29,220,469.29,286.0
2912,ORD-2023-12912,2023-04-11,2023-04-15,Same Day,CUST-326,United States,City_2,State_3,12848,Chocolate,East,PROD-004,Peanut Butter Cups,Secret Factory,1190.82,175,665.82,525.0
2913,ORD-2023-12913,2023-11-04,2023-11-06,Same Day,CUST-925,United States,City_40,State_7,10201,Candy,South,PROD-002,Gummy Bears,Wicked Choccy's,351.24,180,135.24,216.0
2914,ORD-2023-12914,2023-12-29,2024-01-04,Second Class,CUST-636,United States,City_25,State_16,16392,Candy,Central,PROD-005,Jelly Beans,The Other Factory,853.9,260,463.9,390.0
2915,ORD-2023-12915,2023-03-17,2023-03-19,Same Day,CUST-865,United States,City_28,State_7,43256,Chocolate,Central,PROD-004,Peanut Butter Cups,Secret Factory,315.15,36,207.15,108.0
2916,ORD-2023-12916,2023-07-26,2023-07-30,First Class,CUST-486,United States,City_48,State_8,40491,Candy,West,PROD-005,Jelly Beans,Sugar Shack,1081.89,270,676.89,405.0
